SIDER_ID,Concept_Type,Indication_Name
CID100003365,PT,Immunodeficiency
CID100003365,PT,Fungal infection
CID100003365,PT,Infection
CID100003366,PT,Lung infection
CID100003366,PT,Systemic candida
CID100003366,PT,Urinary tract infection
CID100003366,PT,Sepsis
CID100003366,PT,Meningitis
CID100003366,PT,Infection
CID100003366,PT,Cryptococcosis
CID100003366,PT,Chromoblastomycosis
CID100003366,PT,Candida infection
CID100003366,PT,Endocarditis
CID100003367,PT,Neoplasm
CID100003367,PT,Renal failure
CID100003367,PT,Chronic lymphocytic leukaemia refractory
CID100003367,PT,Renal impairment
CID100003367,PT,Non-Hodgkin's lymphoma
CID100003367,PT,Leukaemia
CID100003367,PT,Lymphoma
CID100003367,PT,Chronic lymphocytic leukaemia
CID100003368,PT,Leukaemia
CID100003368,PT,Chronic lymphocytic leukaemia
CID100003368,PT,Non-Hodgkin's lymphoma
CID100003368,PT,Lymphoma
CID100003368,PT,Neoplasm
CID100003368,PT,Platelet count decreased
CID100003368,PT,Renal impairment
CID100003368,PT,Renal failure
CID100003368,PT,Non-Hodgkin's lymphoma
CID100003370,PT,Addison's disease
CID100003370,PT,Secondary adrenocortical insufficiency
CID100003370,PT,Adrenogenital syndrome
CID100003372,PT,Renal failure
CID100003372,PT,Renal impairment
CID100003372,PT,Convulsion
CID100003372,PT,Psychotic disorder
CID100003373,PT,Panic disorder
CID100003373,PT,Convulsion
CID100003373,PT,Drug withdrawal syndrome
CID100003373,PT,Renal function test abnormal
CID100003373,PT,Liver disorder
CID100003375,PT,Skin disorder
CID100003379,PT,Asthma
CID100003379,PT,Localised infection
CID100003379,PT,Seasonal allergy
CID100003379,PT,Rhinitis seasonal
CID100003379,PT,Rhinitis perennial
CID100003380,PT,Insomnia
CID100003381,PT,Uveitis
CID100003381,PT,Psoriasis
CID100003381,PT,Skin disorder
CID100003381,PT,Food allergy
CID100003381,PT,Otitis externa
CID100003381,PT,Seborrhoeic dermatitis
CID100003381,PT,Dermatitis atopic
CID100003382,PT,Dermatitis atopic
CID100003382,PT,Psoriasis
CID100003382,PT,Skin disorder
CID100003384,PT,Inflammation
CID100003385,PT,Seborrhoeic keratosis
CID100003385,PT,Dihydropyrimidine dehydrogenase deficiency
CID100003385,PT,Basal cell carcinoma
CID100003385,PT,Colon cancer
CID100003385,PT,Oesophageal carcinoma
CID100003385,PT,Cervix carcinoma
CID100003385,PT,Actinic keratosis
CID100003385,PT,Renal cell carcinoma
CID100003385,PT,Basal cell carcinoma
CID100003385,PT,Skin cancer
CID100003385,PT,Neoplasm malignant
CID100003385,PT,Neoplasm malignant
CID100003385,PT,Bowen's disease
CID100003385,PT,Hyperkeratosis
CID100003386,PT,Mental disability
CID100003386,PT,Disturbance in attention
CID100003386,PT,Palpitations
CID100003386,PT,Bulimia nervosa
CID100003386,PT,Breast tenderness
CID100003386,PT,Depressed mood
CID100003386,PT,Suicidal ideation
CID100003386,PT,Abdominal discomfort
CID100003386,PT,Tremor
CID100003386,PT,Emotional distress
CID100003386,PT,Obsessive thoughts
CID100003386,PT,Obsessive rumination
CID100003386,PT,Bradyphrenia
CID100003386,PT,Tension
CID100003386,PT,Dysphoria
CID100003386,PT,Myalgia
CID100003386,PT,Musculoskeletal discomfort
CID100003386,PT,Decreased interest
CID100003386,PT,Discomfort
CID100003386,PT,Premenstrual dysphoric disorder
CID100003386,PT,Purging
CID100003386,PT,Affective disorder
CID100003386,PT,Paraesthesia
CID100003386,PT,Renal failure
CID100003386,PT,Renal impairment
CID100003386,PT,Abdominal distension
CID100003386,PT,Flatulence
CID100003386,PT,Major depression
CID100003386,PT,Liver disorder
CID100003386,PT,Insomnia
CID100003386,PT,Hypersomnia
CID100003386,PT,Malaise
CID100003386,PT,Bipolar I disorder
CID100003386,PT,Drug interaction
CID100003386,PT,Hot flush
CID100003386,PT,Menopausal symptoms
CID100003386,PT,Compulsions
CID100003386,PT,Binge eating
CID100003386,PT,Choking sensation
CID100003386,PT,Fear of death
CID100003386,PT,Decreased interest
CID100003386,PT,Panic attack
CID100003386,PT,Affect lability
CID100003386,PT,Nephropathy
CID100003386,PT,Irritability
CID100003386,PT,Headache
CID100003386,PT,Feeling guilty
CID100003386,PT,Asthenia
CID100003386,PT,Fatigue
CID100003386,PT,Dyspnoea
CID100003386,PT,Dizziness
CID100003386,PT,Dizziness
CID100003386,PT,Dysthymic disorder
CID100003386,PT,Depression
CID100003386,PT,Depression
CID100003386,PT,Chest pain
CID100003386,PT,Bulimia nervosa
CID100003386,PT,Anxiety
CID100003386,PT,Anger
CID100003386,PT,Agoraphobia
CID100003386,PT,Hepatocellular injury
CID100003386,PT,Liver disorder
CID100003386,PT,Drug abuse
CID100003386,PT,Major depression
CID100003386,PT,Foetor hepaticus
CID100003386,PT,Mood swings
CID100003386,PT,Chills
CID100003386,PT,Weight increased
CID100003386,PT,Vomiting
CID100003386,PT,Tourette's disorder
CID100003386,PT,Swelling
CID100003386,PT,Hyperhidrosis
CID100003386,PT,Suicide attempt
CID100003386,PT,Agitation
CID100003386,PT,Paraesthesia
CID100003386,PT,Panic disorder
CID100003386,PT,Panic reaction
CID100003386,PT,Palpitations
CID100003386,PT,Obsessive-compulsive disorder
CID100003386,PT,Sensory loss
CID100003386,PT,Hypoaesthesia
CID100003386,PT,Nausea
CID100003386,PT,Premenstrual syndrome
CID100003387,PT,Androgen deficiency
CID100003387,PT,Primary hypogonadism
CID100003387,PT,Secondary hypogonadism
CID100003387,PT,Hypogonadism male
CID100003387,PT,Injury
CID100003387,PT,Delayed puberty
CID100003387,PT,Neoplasm
CID100003387,PT,Orchitis
CID100003387,PT,Orchitis noninfective
CID100003387,PT,Cryptorchism
CID100003387,PT,Breast cancer
CID100003387,PT,Puberty
CID100003388,PT,Liver injury
CID100003388,PT,Hepatocellular injury
CID100003388,PT,Pancytopenia
CID100003388,PT,Convulsion
CID100003388,PT,Brain injury
CID100003388,PT,Renal impairment
CID100003388,PT,Sedation
CID100003388,PT,Schizophrenia
CID100003388,PT,Renal failure
CID100003388,PT,Phaeochromocytoma
CID100003388,PT,Hypothyroidism
CID100003388,PT,Hypersensitivity
CID100003388,PT,Blood disorder
CID100003388,PT,Coma
CID100003388,PT,Cerebral arteriosclerosis
CID100003388,PT,Angina pectoris
CID100003388,PT,Psychotic disorder
CID100003392,PT,Skin disorder
CID100003393,PT,Terminal insomnia
CID100003393,PT,Insomnia
CID100003394,PT,Intraocular pressure increased
CID100003394,PT,Injury
CID100003394,PT,Vasodilation procedure
CID100003394,PT,Tendonitis
CID100003394,PT,Ankylosing spondylitis
CID100003394,PT,Pain
CID100003394,PT,Osteoarthritis
CID100003394,PT,Rheumatoid arthritis
CID100003394,PT,Leukocytosis
CID100003394,PT,Arthritis
CID100003394,PT,Bursitis
CID100003394,PT,Miosis
CID100003394,PT,Inflammation
CID100003394,PT,Dysmenorrhoea
CID100003397,PT,Benign prostatic hyperplasia
CID100003397,PT,Neoplasm malignant
CID100003397,PT,Prostate cancer
CID100003397,PT,Prostate cancer
CID100003397,PT,Prostate cancer metastatic
CID100003397,PT,Metastatic neoplasm
CID100003399,PT,Discomfort
CID100003399,PT,Sinus headache
CID100003399,PT,Rhinitis perennial
CID100003399,PT,Rhinitis allergic
CID100003399,PT,Nasopharyngitis
CID100003399,PT,Rhinorrhoea
CID100003399,PT,Skin disorder
CID100003399,PT,Asthma
CID100003399,PT,Rhinitis
CID100003399,PT,Sneezing
CID100003399,PT,Nasal polyps
CID100003399,PT,Nasal obstruction
CID100003399,PT,Hypersensitivity
CID100003399,PT,Rhinitis seasonal
CID100003399,PT,Seasonal allergy
CID100003399,PT,Glaucoma
CID100003399,PT,Eczema
CID100003399,PT,Dermatitis atopic
CID100003399,PT,Asthma
CID100003399,PT,Pruritus
CID100003403,PT,Liver disorder
CID100003403,PT,Foetor hepaticus
CID100003403,PT,Menarche
CID100003403,PT,Premature menopause
CID100003403,PT,Myocardial infarction
CID100003403,PT,Type IIa hyperlipidaemia
CID100003403,PT,Nephrotic syndrome
CID100003403,PT,Peripheral vascular disorder
CID100003403,PT,Dyslipidaemia
CID100003403,PT,Cardiac death
CID100003403,PT,Hepatocellular injury
CID100003403,PT,Acute coronary syndrome
CID100003403,PT,Hypothyroidism
CID100003403,PT,Cardiovascular disorder
CID100003403,PT,Hyperlipidaemia
CID100003403,PT,Alcoholism
CID100003403,PT,Hypertension
CID100003403,PT,Arteriosclerosis
CID100003403,PT,Carotid artery disease
CID100003403,PT,Arteriosclerosis coronary artery
CID100003403,PT,Alcohol abuse
CID100003403,PT,Diabetes mellitus
CID100003403,PT,Cardiac disorder
CID100003403,PT,Hypercholesterolaemia
CID100003403,PT,Hyperlipidaemia
CID100003403,PT,Coronary artery disease
CID100003404,PT,Obsessive rumination
CID100003404,PT,Renal impairment
CID100003404,PT,Major depression
CID100003404,PT,Compulsions
CID100003404,PT,Performance fear
CID100003404,PT,Phobia
CID100003404,PT,Renal failure
CID100003404,PT,Anxiety
CID100003404,PT,Obsessive thoughts
CID100003404,PT,Emotional distress
CID100003404,PT,Liver disorder
CID100003404,PT,Convulsion
CID100003404,PT,Panic attack
CID100003404,PT,Anxiety
CID100003404,PT,Depression
CID100003404,PT,Depression
CID100003404,PT,Dysthymic disorder
CID100003404,PT,Hepatocellular injury
CID100003404,PT,Foetor hepaticus
CID100003404,PT,Obsessive-compulsive disorder
CID100003404,PT,Social phobia
CID100003405,PT,Anaemia
CID100003405,PT,Anaemia megaloblastic
CID100003405,PT,Pernicious anaemia
CID100003405,PT,Coeliac disease
CID100003405,PT,Epilepsy
CID100003405,PT,Folate deficiency
CID100003410,PT,Obstructive airways disorder
CID100003410,PT,Reversible airways obstruction
CID100003410,PT,Bronchospasm
CID100003410,PT,Emphysema
CID100003410,PT,Bronchial hyperreactivity
CID100003410,PT,Bronchospasm
CID100003410,PT,Bronchospasm
CID100003410,PT,Bronchitis chronic
CID100003410,PT,Asthma exercise induced
CID100003410,PT,Asthma
CID100003410,PT,Chronic obstructive pulmonary disease
CID100003414,PT,Pneumonia
CID100003414,PT,Cytomegalovirus chorioretinitis
CID100003414,PT,Immunodeficiency
CID100003414,PT,Retinitis
CID100003414,PT,Gastroenteritis
CID100003414,PT,Cytomegalovirus infection
CID100003414,PT,Acquired immunodeficiency syndrome
CID100003414,PT,Infection
CID100003414,PT,Autoimmune disorder
CID100003414,PT,Encephalitis
CID100003417,PT,Bacteriuria
CID100003417,PT,Pyelonephritis
CID100003417,PT,Urinary tract infection
CID100003417,PT,Perinephric abscess
CID100003419,PT,Blood pressure increased
CID100003419,PT,Blood potassium increased
CID100003419,PT,Microalbuminuria
CID100003419,PT,Renin decreased
CID100003419,PT,Hypertension
CID100003419,PT,Blood aldosterone decreased
CID100003419,PT,Cardiac index
CID100003419,PT,Vascular resistance systemic
CID100003419,PT,Blood pressure fluctuation
CID100003419,PT,Tachycardia
CID100003419,PT,Renal impairment
CID100003419,PT,Renal failure
CID100003419,PT,Liver disorder
CID100003419,PT,Hepatic failure
CID100003419,PT,Renal impairment
CID100003419,PT,Cardiac output increased
CID100003419,PT,Essential hypertension
CID100003419,PT,Cardiac failure
CID100003419,PT,Cardiac failure congestive
CID100003419,PT,Hypertension
CID100003419,PT,Renovascular hypertension
CID100003419,PT,Hypotension
CID100003419,PT,Cardiac failure high output
CID100003419,PT,Biliary cirrhosis
CID100003419,PT,Pregnancy
CID100003419,PT,Protein urine present
CID100003419,PT,Proteinuria
CID100003419,PT,Renal failure chronic
CID100003425,PT,Infection
CID100003425,PT,Peripheral T-cell lymphoma unspecified
CID100003440,PT,Oliguria
CID100003440,PT,Acute pulmonary oedema
CID100003440,PT,Immobile
CID100003440,PT,Renal impairment
CID100003440,PT,Fluid retention
CID100003440,PT,Nephritic syndrome
CID100003440,PT,Hepatic failure
CID100003440,PT,Hypertension
CID100003440,PT,Polyuria
CID100003440,PT,Nephrotic syndrome
CID100003440,PT,Renal impairment
CID100003440,PT,Renal failure
CID100003440,PT,Glomerulonephritis chronic
CID100003440,PT,Systemic lupus erythematosus
CID100003440,PT,Nephrotic syndrome
CID100003440,PT,Nephritis
CID100003440,PT,Renal failure chronic
CID100003440,PT,Anuria
CID100003440,PT,Brain oedema
CID100003440,PT,Infection
CID100003440,PT,Polyuria
CID100003440,PT,Oedema
CID100003440,PT,Intercapillary glomerulosclerosis
CID100003440,PT,Cardiac failure
CID100003440,PT,Hypersensitivity
CID100003440,PT,Hypertension
CID100003440,PT,Hypoproteinaemia
CID100003440,PT,Jaundice
CID100003440,PT,Renal failure acute
CID100003440,PT,Cardiac failure congestive
CID100003440,PT,Nephropathy
CID100003443,PT,Osteomyelitis
CID100003443,PT,Pneumonia
CID100003443,PT,Peritonitis
CID100003443,PT,Staphylococcal infection
CID100003443,PT,Wound infection
CID100003443,PT,Conjunctivitis
CID100003443,PT,Keratitis
CID100003443,PT,Sepsis
CID100003443,PT,Furuncle
CID100003443,PT,Staphylococcal infection
CID100003443,PT,Enteritis
CID100003443,PT,Endocarditis
CID100003443,PT,Cystic fibrosis
CID100003443,PT,Conjunctivitis infective
CID100003443,PT,Conjunctivitis bacterial
CID100003443,PT,Infection
CID100003443,PT,Blepharitis
CID100003443,PT,Abscess
CID100003443,PT,Eye infection bacterial
CID100003446,PT,Convulsion
CID100003446,PT,Stevens-Johnson syndrome
CID100003446,PT,Erythema multiforme
CID100003446,PT,Urinary incontinence
CID100003446,PT,Renal impairment
CID100003446,PT,Grand mal convulsion
CID100003446,PT,Diabetic neuropathy
CID100003446,PT,Partial seizures
CID100003446,PT,Restless legs syndrome
CID100003446,PT,Pseudocroup
CID100003446,PT,Post herpetic neuralgia
CID100003446,PT,Hypersensitivity
CID100003446,PT,Pain
CID100003446,PT,Neuralgia
CID100003446,PT,Renal failure
CID100003446,PT,Asthenia
CID100003446,PT,Fatigue
CID100003446,PT,Erythema multiforme
CID100003446,PT,Epilepsy
CID100003446,PT,Dizziness
CID100003446,PT,Diabetes mellitus
CID100003446,PT,Ataxia
CID100003446,PT,Pancreatitis
CID100003446,PT,Somnolence
CID100003449,PT,Dementia Alzheimer's type
CID100003454,PT,Acquired immunodeficiency syndrome
CID100003454,PT,Reproductive toxicity
CID100003454,PT,Carcinogenicity
CID100003454,PT,Pneumonia cytomegaloviral
CID100003454,PT,Retinal exudates
CID100003454,PT,Cytomegalovirus chorioretinitis
CID100003454,PT,Congenital cytomegalovirus infection
CID100003454,PT,Immunodeficiency
CID100003454,PT,Retinal scar
CID100003454,PT,Retinitis
CID100003454,PT,Neoplasm
CID100003454,PT,Histoplasmosis
CID100003454,PT,Cytomegalovirus infection
CID100003454,PT,Candida infection
CID100003454,PT,Autoimmune disorder
CID100003454,PT,Toxoplasmosis
CID100003461,PT,Cervix carcinoma
CID100003461,PT,Apoptosis
CID100003461,PT,Renal impairment
CID100003461,PT,Breast cancer stage IV
CID100003461,PT,Neoplasm
CID100003461,PT,Adenocarcinoma pancreas
CID100003461,PT,Pancreatic carcinoma
CID100003461,PT,Renal impairment
CID100003461,PT,Ovarian epithelial cancer
CID100003461,PT,Lung neoplasm malignant
CID100003461,PT,Febrile neutropenia
CID100003461,PT,Pancytopenia
CID100003461,PT,Ovarian cancer
CID100003461,PT,Hepatic failure
CID100003461,PT,Renal failure
CID100003461,PT,Neuropathy peripheral
CID100003461,PT,Thrombocytopenia
CID100003461,PT,Renal failure
CID100003461,PT,Mesothelioma
CID100003461,PT,Pneumonia
CID100003461,PT,Alcohol abuse
CID100003461,PT,Bladder cancer
CID100003461,PT,Breast cancer
CID100003461,PT,Neoplasm malignant
CID100003461,PT,Non-small cell lung cancer
CID100003461,PT,Transitional cell carcinoma
CID100003461,PT,Alcoholism
CID100003461,PT,Hodgkin's disease lymphocyte depletion type stage unspecified
CID100003461,PT,Hodgkin's disease
CID100003461,PT,Hodgkin's disease lymphocyte predominance type stage unspecified
CID100003461,PT,Hypersensitivity
CID100003461,PT,Non-Hodgkin's lymphoma
CID100003461,PT,Lymphoma
CID100003461,PT,Cardiovascular disorder
CID100003462,PT,Pregnancy
CID100003463,PT,Myocardial infarction
CID100003463,PT,Acute coronary syndrome
CID100003463,PT,Pancreatitis
CID100003463,PT,Weight decreased
CID100003463,PT,Diabetes mellitus
CID100003463,PT,High density lipoprotein decreased
CID100003463,PT,Xanthoma
CID100003463,PT,Low density lipoprotein increased
CID100003463,PT,Combined hyperlipidaemia
CID100003463,PT,Hypothyroidism
CID100003463,PT,Dyslipidaemia
CID100003463,PT,Hypertriglyceridaemia
CID100003463,PT,High density lipoprotein decreased
CID100003463,PT,Type V hyperlipidaemia
CID100003463,PT,Blood triglycerides increased
CID100003463,PT,Abdominal pain
CID100003463,PT,Gastrointestinal pain
CID100003463,PT,Coronary artery disease
CID100003463,PT,Fasting
CID100003463,PT,Diabetes mellitus
CID100003463,PT,Hyperlipidaemia
CID100003463,PT,Hyperlipidaemia
CID100003463,PT,Type IV hyperlipidaemia
CID100003463,PT,Hypertriglyceridaemia
CID100003463,PT,Hypercholesterolaemia
CID100003467,PT,Pyoderma gangrenosum
CID100003467,PT,Wound infection
CID100003467,PT,Wound
CID100003467,PT,Laceration
CID100003467,PT,Viral infection
CID100003467,PT,Skin ulcer
CID100003467,PT,Superinfection
CID100003467,PT,Arthropod sting
CID100003467,PT,Staphylococcal infection
CID100003467,PT,Subcutaneous abscess
CID100003467,PT,Skin infection
CID100003467,PT,Urinary tract infection
CID100003467,PT,Soft tissue infection
CID100003467,PT,Sycosis barbae
CID100003467,PT,Dermal cyst
CID100003467,PT,Sepsis
CID100003467,PT,Acne pustular
CID100003467,PT,Infection
CID100003467,PT,Pseudofolliculitis barbae
CID100003467,PT,Infection
CID100003467,PT,Sepsis neonatal
CID100003467,PT,Pneumonia klebsiella
CID100003467,PT,Meibomianitis
CID100003467,PT,Bacterial sepsis
CID100003467,PT,Renal impairment
CID100003467,PT,Renal failure
CID100003467,PT,Skin disorder
CID100003467,PT,Pustular psoriasis
CID100003467,PT,Sepsis
CID100003467,PT,Keratitis
CID100003467,PT,Seborrhoeic dermatitis
CID100003467,PT,Abortion infected
CID100003467,PT,Bacterial sepsis
CID100003467,PT,Bacterial infection
CID100003467,PT,Blepharitis
CID100003467,PT,Conjunctivitis
CID100003467,PT,Infection
CID100003467,PT,Conjunctivitis
CID100003467,PT,Ulcerative keratitis
CID100003467,PT,Dacryocystitis
CID100003467,PT,Dermatitis contact
CID100003467,PT,Ecthyma
CID100003467,PT,Eczema
CID100003467,PT,Endocarditis
CID100003467,PT,Bacteraemia
CID100003467,PT,Eye infection bacterial
CID100003467,PT,Excoriation
CID100003467,PT,Pneumonia staphylococcal
CID100003467,PT,Peritonitis
CID100003467,PT,Paronychia
CID100003467,PT,Meningitis
CID100003467,PT,Keratitis
CID100003467,PT,Respiratory tract infection
CID100003467,PT,Arthropod bite
CID100003467,PT,Influenza
CID100003467,PT,Impetigo
CID100003467,PT,Furuncle
CID100003467,PT,Folliculitis
CID100003475,PT,Diabetes mellitus
CID100003475,PT,Platelet adhesiveness
CID100003475,PT,Ketosis
CID100003475,PT,Type 2 diabetes mellitus
CID100003475,PT,Diabetes mellitus
CID100003475,PT,Hyperglycaemia
CID100003476,PT,Blood glucose decreased
CID100003476,PT,Obesity
CID100003476,PT,Neuropathy peripheral
CID100003476,PT,Diabetes mellitus
CID100003476,PT,Weight decreased
CID100003476,PT,Retinal disorder
CID100003476,PT,Nephropathy
CID100003476,PT,Coma
CID100003476,PT,Hyperglycaemia
CID100003476,PT,Diabetic ketoacidosis
CID100003476,PT,Type 2 diabetes mellitus
CID100003476,PT,Type 1 diabetes mellitus
CID100003476,PT,Diabetes mellitus
CID100003476,PT,Hypoglycaemia
CID100003478,PT,Weight decreased
CID100003478,PT,Glucose-6-phosphate dehydrogenase deficiency
CID100003478,PT,Blood glucose decreased
CID100003478,PT,Neuropathy peripheral
CID100003478,PT,Diabetes mellitus
CID100003478,PT,Obesity
CID100003478,PT,Diabetic retinopathy
CID100003478,PT,Ketosis
CID100003478,PT,Hyperglycaemia
CID100003478,PT,Nephropathy
